arnc	1790982
itri	780571
mime	1644675
trip	1526520
bipc	1788348
am	1623925
svnby	1464794
xec	1168054
wor	108516
avir	1593899
ps	1725579
nhnky	1543726
krtx	1771917
focs	1651052
fti	1681459
alks	1520262
golf	1672013
nwe	73088
exls	1297989
cwh	1669779
bbby	886158
jjsf	785956
scl	94049
awr	1056903
bb	1070235
cno	1224608
vc	1111335
csod	1401680
wern	793074
box	1372612
step	1796022
ofc	860546
stl	1070154
cdna	1217234
bbavy	1399224
avt	8858
ajrd	40888
aa	1675149
wcc	929008
ccoi	1158324
form	1039399
azihy	1533475
ait	109563
axsm	1579428
trtn	1660734
usm	821130
vldr	1745317
imab	1778016
ag	1308648
pk	1617406
gmely	1449219
sina	1094005
coty	1024305
be	1664703
ful	39368
crsr	1743759
brfs	1122491
nhi	877860
evtc	1559865
sstk	1549346
swav	1642545
gatx	40211
fskr	1525759
ahco	1725255
pdco	891024
blkb	1280058
opk	944809
vsh	103730
gkos	1192448
spt	1517375
tjbh	1499785
apg	1796209
kmt	55242
carg	1494259
ppbi	1028918
pvg	1508844
nni	1258602
fnb	37808
tuify	1342875
plmr	1761312
dqws	1652561
abm	771497
ifs	1615903
ngvt	1653477
rrr	1653653
pacb	1299130
ego	918608
bbu	1654795
afya	1771007
ebc	1810546
jeld	1674335
adct	1771910
bco	78890
ktos	1069258
ovv	1792580
fn	1408710
ailih	18654
ptve	1527508
aple	1418121
aeo	919012
vcyt	1384101
mgee	1161728
kex	56047
cdlx	1666071
max	1818383
tsem	928876
eoccy	926864
aca	1739445
matx	3453
ninoy	1446588
pd	1568100
boh	46195
bxs	1299939
fhi	1056288
livn	1639691
becn	1124941
veon	1468091
sats	1415404
sfm	1575515
sabr	1597033
mic	1289790
exg	1379438
lila	1712184
niu	1744781
urbn	912615
nsa	1618563
irbt	1159167
csiq	1375877
xncr	1326732
rog	84748
onb	707179
atco	1794846
pgny	1551306
silk	1397702
sdipf	1562040
bnl	1424182
fcfs	840489
cnmd	816956
pacw	1102112
cbt	16040
sfrgy	1571549
cmc	22444
bstz	1768666
cvbf	354647
hmsy	1196501
www	110471
meoh	886977
adnt	1670541
fhb	36377
crnc	1768267
gds	1526125
bku	1504008
brp	1781755
rhp	1040829
ava	104918
mcy	64996
pcrx	1396814
nuva	1142596
ese	866706
nsit	932696
tph	1561680
dy	67215
cwt	1035201
vsat	797721
spr	1364885
utf	1275617
asccy	1600930
manu	1549107
ibtx	1564618
coke	317540
nuv	812801
trn	99780
shen	354963
gbdc	1476765
algt	1362468
cmpr	1262976
hi	1417398
regi	1463258
out	1579877
car	723612
unit	1620280
cron	1656472
tcbi	1077428
yext	1614178
mxl	1288469
ago	1273813
prmw	884713
abg	1144980
anioy	1438557
cmd	19446
repl	1737953
ael	1039828
door	893691
fibk	860413
rvmd	1628171
stay	1581164
wkhs	1425287
cpa	1345105
ths	1320695
stra	1013934
taro	906338
arce	1740594
gsh	1012139
bmi	9092
gef	43920
alvr	1754068
tdc	816761
wetg	1784970
kar	1395942
ghc	104889
gt	42582
dan	26780
csq	1275214
sun	1552275
iijiy	1090633
mog-a	67887
shoo	913241
gnw	1276520
asb	7789
fnma	310522
utz	1739566
rcm	1472595
isbc	1594012
x	1163302
coop	933136
wri	828916
wd	1497770
mmyt	1495153
psmt	1041803
ccu	888746
cim	1409493
vie	1734517
amba	1280263
plxs	785786
hth	1265131
cort	1088856
tcp	1075607
gpi	1031203
navg	793547
mc	1596967
brc	746598
six	701374
cde	215466
comm	1517228
abcb	351569
ggal	1114700
jgccy	1446662
sji	91928
kw	1408100
eat	703351
cent	887733
cvlt	1169561
accd	1481646
mtls	1091223
bcat	1809541
hgv	1674168
b	9984
bposy	1588966
tco	890319
dpuky	1526593
colb	887343
flow	1641991
mgln	19411
rusha	1012019
or	1627272
bur	1714174
beam	1745999
prld	1678660
amrc	1488139
om	1484612
aub	883948
cmp	1227654
cnx	1070412
m	794367
hwc	750577
zyme	1403752
jwn	72333
rock	912562
spxc	88205
med	910329
enbl	1591763
sumo	1643269
sum	1621563
eght	1023731
aozoy	1383906
tr	98677
kura	1422143
edit	1650664
big	768835
mdgl	1157601
smpl	1702744
epay	1073349
itci	1567514
ktb	1760965
indb	776901
ymab	1722964
kymr	1815442
sapmy	1062750
anat	1801075
sfbs	1430723
main	1396440
nmih	1547903
snbr	827187
seas	1564902
mtx	891014
lysdy	1444327
fit	1447599
pcvx	1649094
omab	1378239
vne	1733186
ucbi	857855
avns	1606498
ehth	1333493
itgr	1114483
calm	16160
mlhr	66382
caty	861842
ctb	24491
rpay	1720592
rezi	1740332
fcpt	1650132
psec	1287032
jack	807882
tds	1051512
igt	1619762
ping	1679826
cub	26076
uehpy	1364276
sfnc	90498
qntqy	1350865
fsk	1422183
inst	1355754
mtor	1113256
srne	850261
avav	1368622
qure	1590560
omi	75252
iag	1203464
axnx	1603756
idcc	1405495
tex	97216
cvco	278166
jps	1176433
fuway	1090454
epr	1045450
mag	1230992
onto	704532
flr	1124198
adx	2230
iba	1044896
bndsy	1438556
mli	89439
oibr-c	1160846
fwrd	912728
bgs	1278027
ino	1055726
prpl	1643953
iboc	315709
fss	277509
orryy	1641431
clny	1679688
jw-a	107140
sjw	766829
wgo	107687
sono	1314727
fmtx	1538927
auph	1600620
twnk	1644406
fbc	1033012
chx	1723089
phr	1412408
frhc	924805
sanm	897723
sho	1295810
fult	700564
bma	1347426
prgs	876167
prsc	1220754
btt	1528437
mdrx	1124804
rvnc	1479290
jag	1685715
eaf	931148
dea	1622194
save	1498710
amrn	897448
klic	56978
ain	819793
kfy	56679
navi	1593538
hcsg	731012
tac	1144800
hubg	940942
eprt	1728951
rmbs	917273
maxr	1121142
nvmi	1109345
fix	1035983
lthm	1742924
sky	90896
eva	1592057
mwa	1350593
ety	1340736
bcc	1328581
iosp	1054905
amk	1591587
vtkly	913744
ax	1299709
ako-a	925261
msc	1713334
atsg	894081
gcp	1644440
celh	1341766
drna	1399529
rckt	1281895
htht	1483994
cyrx	1124524
nstg	1401708
msge	1795250
acmr	1680062
vrrm	1682745
sgmo	1001233
trq	1158041
peb	1474098
praa	1185348
noah	1499543
pbh	1295947
sah	1043509
ctre	1590717
mstr	1050446
hlg	1596964
trox	1530804
hp	46765
utg	1263994
ntla	1652130
rcii	933036
adus	1468328
alxo	1810182
atrc	1323885
jehly	867536
oi	812074
cpk	19745
joe	745308
gsbd	1572694
usna	896264
lob	1462120
calx	1406666
cioxy	1483379
pqg	1708035
ottr	1466593
fun	811532
lzb	57131
lung	1127537
pmvp	1699382
rnst	715072
aaww	1135185
ely	837465
wsfs	828944
qfin	1741530
esrt	1541401
wafd	936528
dsl	1566388
cogny	1584943
thrm	903129
wsbc	203596
ahl-pc	1267395
yelp	1345016
esba	1553079
irwd	1446847
ww	105319
pmt	1464423
kro	1257640
sitm	1451809
tup	1008654
mrsn	1442836
swn	7332
zntl	1725160
bkuh	1440153
apha	1733418
zeal	1674988
amwd	794619
cffn	1490906
crvl	874866
skyw	793733
hrtx	818033
pslv	1494728
sand	1434614
azul	1432364
spns	885740
pdi	1510599
egov	1065332
fbp	1057706
rrc	315852
mythy	1437470
alg	897077
ntct	1078075
avsfy	1454176
oflx	1317945
eurn	1604481
beat	1574774
bdn	790816
epc	1096752
pam	1469395
wre	104894
cswi	1624794
bcnay	1445168
kron	1741830
vgr	59440
pdm	1042776
ccs	1576940
htld	799233
prk	805676
jmia	1756708
syke	1010612
cydy	1175680
vrtu	1207074
rqi	1157842
igms	1496323
avya	1418100
arct	1768224
cade	1614184
clbk	1723596
lgf-a	929351
two	1465740
smci	1375365
gab	794685
ttgt	1293282
patk	76605
banf	760498
jrvr	1620459
kn	1587523
evt	1253327
ypf	904851
bdc	913142
slp	1023459
dbc	1328237
osis	1039065
rlgy	1398987
trmk	36146
abr	1253986
hmn	850141
xper	1803696
upld	1505155
srrk	1727196
hni	48287
cva	225648
ipar	822663
ftai	1590364
cake	887596
crtx	1662774
ufs	1381531
bbn	1493683
csii	1180145
adldy	1641427
frme	712534
hlio	1024795
mgrc	752714
sa	1231346
kai	886346
azre	1633438
hcat	1636422
whd	1699136
fsm	1341335
fmbi	702325
aifly	1065199
nnox	1795251
enlc	1592000
rlj	1511337
prft	1085869
wabc	311094
lgnd	886163
ntb	1653242
mnr	67625
core	1318084
evv	1222922
sbgi	912752
silv	1659520
ffbc	708955
vitl	1579733
gb	1799983
bmdpy	1002788
bdj	1332283
rvt	804116
myov	1679082
hri	1364479
sitc	894315
qtrx	1503274
nrc	70487
mfa	1055160
cmps	1816590
fbk	1649749
int	789460
htgc	1280784
wll	1255474
mnro	876427
flidy	1433087
bv	1734713
epzm	1571498
itcb	1276671
bsm	1621434
flws	1084869
meso	1345099
sim	887153
mho	799292
svm	1340677
mlab	724004
pgre	1605607
stok	1623526
nwn	1733998
tse	1519061
rcus	1724521
nwbi	1471265
lfugf	1448591
inmd	1742692
hyt	1222401
gtn	43196
gff	50725
usa	799195
infn	1138639
ltc	887905
tril	1616212
csgs	1005757
pro	1392972
hbm	1322422
vrts	883237
cstm	1563411
fpf	1567569
egfey	1437178
brmk	1784797
tlnd	1668105
kncay	1447125
rvlv	1746618
mrtn	799167
vctr	1570827
ttmi	1116942
svc	945394
eigi	1237746
ngd	800166
gnl	1526113
tpic	1455684
ghg	1724755
real	1573221
btz	1379384
sg	1744894
icfi	1362004
ear	1719395
aat	1500217
odp	800240
aledy	1508668
chrs	1512762
pagp	1581990
lkfn	721994
etv	1322436
banr	946673
npo	1164863
ngm	1426332
paya	1819881
lkncy	1767582
mmi	1578732
cnxn	1050377
lx	1708259
ati	1018963
forty	1045986
prax	1689548
cbz	944148
argo	1091748
simo	1329394
vsto	1616318
yala	1794350
pntg	1766400
ilpt	1717307
blmn	1546417
bke	885245
atge	730464
wmk	105418
sy	1758530
cxp	1252849
ken	1611005
yduqy	1519821
cere	1805387
modn	1118417
mik	1593936
ari	1467760
htlf	920112
scs	1050825
cytk	1061983
alx	3499
tbph	1583107
mei	65270
tslx	1508655
gbio	1733294
sig	832988
cvgw	1133470
mbuu	1590976
irt	1466085
zuo	1423774
bxmx	1298699
bsig	1748824
ffg	1012771
usph	885978
lnn	836157
supn	1356576
etg	1270523
hhr	1721181
sasr	824410
vnom	1602065
roic	1407623
dkl	1552797
btai	1720893
md	893949
zgnx	1375151
kaiky	1447126
bdtx	1701541
kamn	54381
rpai	1222840
pipr	1230245
otrk	1136174
advm	1501756
pdce	77877
nbtb	790359
bgcp	1094831
msex	66004
gluu	1366246
stc	94344
cgen	1119774
hep	1283140
mgni	1595974
sttk	1680367
amsf	1018979
nfj	1260563
sgry	1638833
fmcc	1026214
rgr	95029
codi	1345126
sbcf	730708
home	1646228
hska	1038133
atnx	1300699
nfh	1737422
faro	917491
foe	35214
cvtv	1639234
gty	1052752
tnc	97134
ismay	1438655
mgnx	1125345
dniyy	1487739
imgn	855654
fro	913290
bst	1616678
aste	792987
chct	1631569
ue	1611547
linx	1770883
grwg	1604868
endp	1593034
trs	842633
mur	717423
syx	945114
grbk	1373670
domo	1505952
epac	6955
rdwr	1094366
gol	1291733
cccc	1662579
kros	1664710
pfs	1178970
lmnx	1033905
lgsxy	1447221
atri	701288
smmt	1599298
ttcf	1741231
knsa	1730430
cvi	1376139
swm	1000623
kpti	1503802
prrfy	1446252
vcra	1129260
opra	1737450
nxrt	1620393
drd	1023512
ns	1110805
ever	1640428
crncy	909531
amti	1801777
phat	1783183
snex	913760
loma	1711375
rgnx	1590877
cnk	1385280
smp	93389
ecol	1783400
ebon	1799290
rytm	1649904
ih	1814423
feac	1801661
saft	1172052
inva	1080014
gms	1600438
atkr	1666138
mygn	899923
rtrx	1438533
cnr	883902
road	1718227
crk	23194
tbk	1539638
mac	912242
nymt	1273685
bwmx	1788257
rna	1599901
rptx	1808158
mtrn	1104657
pgti	1354327
rmax	1581091
impjy	1437538
cyh	1108109
atra	1604464
kalu	811596
fdp	1047340
gpro	1500435
lrn	1157408
ipoc	1801170
sbh	1368458
mgy	1698990
tlry	1731348
plt	914025
ceqp	1136352
cash	907471
hsc	45876
plus	1022408
xhr	1616000
tbio	1693415
wdr	1052100
vsta	1792829
psnl	1527753
cstl	1447362
drh	1298946
uctt	1275014
labl	819220
ecpg	1084961
dds	28917
bpmp	1708301
crto	1576427
ulnv	1605810
frg	1528930
blfs	834365
best	1709505
hope	1128361
boot	1610250
mlco	1381640
ntgr	1122904
pbi	78814
akro	1744659
lac	1440972
atgsy	1437541
nmfc	1496099
acb	1683541
vbtx	1501570
nmrk	1690680
cli	924901
wire	850460
crhc	1818212
rtlr	1748773
uvv	102037
qqqx	1608741
cnst	1434418
nhc	1047335
nwbo	1072379
evh	1628908
evop	1704596
aroc	1389050
brog	1774983
qiwi	1561566
elf	1600033
geo	923796
zlab	1704292
dgnr	1818201
nxgn	708818
rnp	1224450
usac	1522727
gnmk	1487371
vcel	887359
audc	1086434
lasr	1124796
nrix	1549595
etw	1322435
amph	1297184
acel	1698991
ipob	1801169
bpxxy	1567024
amcx	1514991
cohu	21535
pgen	1356090
buse	314489
egbn	1050441
nktx	1787400
bif	102426
icpt	1270073
wbt	1650962
ladr	1577670
frta	1678463
ccf	830524
fax	790500
fubo	1484769
dyn	1818794
sph	1005210
ceva	1173489
cers	1020214
eos	1308335
ftoc	1816090
dlx	27996
anf	1018840
ffc	1174164
prim	1361538
alex	1545654
chco	726854
eim	1176984
cts	26058
din	49754
gbx	923120
eb	1475115
rwt	930236
hurn	1289848
kref	1631596
eig	1379041
tgp	1308106
oec	1609804
mfgp	1359711
grvy	1313310
myi	883412
arcb	894405
nexa	1713930
jout	788329
gva	861459
fxcny	1164009
swbi	1092796
uryl	1652842
azz	8947
par	708821
annx	1528115
hqh	805267
avo	1802974
nbhc	1475841
insg	1022652
ghld	1821160
crs	17843
enta	1177648
awf	906013
ltmaq	1047716
alec	1653087
osur	1116463
qnst	1117297
mcri	907242
nk	1326110
opi	1456772
lovv	1605780
arco	1508478
chy	1222719
ocfc	1004702
itos	1808865
evri	1318568
wnc	879526
ar	1433270
iret	798359
play	1525769
krg	1286043
jpc	1216583
qada	1036188
star	1095651
sbsi	705432
scwx	1468666
petq	1668673
seznl	1662991
rmr	1644378
arvn	1655759
for	1406587
gam	40417
tcbk	356171
flgt	1674930
grc	42682
erj	1355444
jws	1800682
rdnt	790526
gsah	1809987
drq	1042893
catm	1671013
ccx	1774675
cndt	1677703
hy	1173514
sybt	835324
clm	814083
quot	1115128
dht	1331284
kra	1321646
cdxs	1200375
vlrs	1520504
ocul	1393434
akr	899629
trwh	1747079
krys	1711279
unfi	1020859
alp-pq	3153
uis	746838
sndx	1395937
jbss	880117
sxi	310354
acls	1113232
ptgx	1377121
bhk	1160864
den	945764
srce	34782
nvgi	1500122
ssp	832428
tmp	1005817
mobl	1470099
mtdr	1520006
tdf	919893
ll	1396033
plow	1287213
aod	1379400
gth	1782594
ravn	82166
cmco	1005229
kids	1425450
nls	1078207
hcc	1691303
cls	1030894
jqc	1227476
ges	912463
pra	1127703
prdo	1046568
kfrc	930420
morf	1679363
chi	1171471
fanh	1413855
gsky	1712923
cang	1725123
dk	1694426
adap	1621227
gabc	714395
nvee	1532961
prpb	1812667
hees	1339605
arqt	1787306
tgh	1413159
axl	1062231
trhc	1651561
tcx	909494
alpc	1616736
fcf	712537
bhe	863436
gof	1380936
tpre	1576018
glng	1207179
anab	1370053
plrx	1746473
xpel	1767258
tcrr	1750019
ddd	910638
aio	1778114
vivo	794172
efsc	1025835
ac	1642122
tgs	931427
brray	1381202
lbrt	1694028
sfl	1289877
shyf	743238
resi	1555039
brkl	1049782
gogo	1537054
ospn	1044777
sohu	1734107
emd	1227862
brbr	1772016
thq	1604522
ofg	1030469
ssys	1517396
zumz	1318008
pae	1720821
szgpy	1450344
stba	719220
freq	1703647
pdfs	1120914
camt	1109138
cbb	716133
krny	1617242
pasg	1787297
hmi	1720446
togl	1378125
cet	18748
tsha	1806310
cldx	744218
rily	1464790
ptnr	1096691
echo	1426945
atni	879585
rapt	1673772
bedu	1696355
espr	1434868
mdxg	1376339
prvb	1695357
veco	103145
uht	798783
forr	1023313
kelya	55135
bcrx	882796
cepu	1717161
imkta	50493
meg	1643615
sii	1512920
iesc	1048268
myrg	700923
gme	1326380
imos	1123134
oric	1796280
dhc	1075415
ofix	884624
cxw	1070985
agen	1098972
cmre	1503584
tvty	704415
hfwa	1046025
inbx	1739614
ra	1655099
gwb	1613665
hngr	722723
clls	1627281
bpyu	1496048
nblx	1647513
fcel	886128
atec	1350653
cyd	932695
sft	1762322
amrx	1723128
giii	821002
vapo	1253176
crzo	1040593
air	1750
hzo	1057060
agys	78749
hutcy	1461402
mmx	1773250
srg	1628063
tpb	1290677
rbac	1815184
nie	1383441
lnth	1521036
itpof	880224
ahh	1569187
vtol	1525221
pahc	1069899
oxm	75288
htd	1260041
imax	921582
np	1296435
wiw	1267902
plab	810136
hud	1714368
iim	885601
slrc	1418076
cii	1278895
sgh	1616533
akus	1722271
matw	63296
iiiv	1728688
fgroy	1438926
tpc	77543
lmat	1158895
fbnc	811589
atha	1620463
igr	1268884
gim	828803
pstx	1661460
clb	1000229
ldp	1548717
swdhy	1531006
ruprf	1010000
schl	866729
ocsl	1414932
sibn	1459839
clnc	1717547
hmst	1518715
nwli	1635984
coll	1267565
agm	845877
iclk	1697818
holi	1357450
one	1722380
bjri	1013488
wtre	1601669
prts	1378950
pack	1712463
wlkp	1604665
vkq	877463
cpg	1545851
fph	1574197
agx	100591
pfc	946647
ffwm	1413837
sgsvf	1398832
gldd	1372020
gsg	1332174
tcmd	1027838
yumm	1073748
mgpi	835011
pi	1114995
hzac	1817071
clct	1089143
omer	1285819
tigr	1756699
ten	1024725
wrld	108385
afin	1568162
rdus	1428522
cry	784199
albo	1322505
fbm	1688941
ntus	878526
nxe	1698535
iqi	885125
ha	1172222
enva	1529864
apog	6845
bhlb	1108134
hibb	1017480
egrx	827871
bcsf	1655050
afib	1522860
cara	1346830
himx	1342338
cpac	1221029
sri	1043337
mgic	876779
grsv	1816816
bstc	875622
vnda	1347178
stkl	351834
scu	1403256
nunz	886093
wina	908315
sptn	877422
grpn	1490281
goss	1728117
arr	1428205
rbbn	1708055
treb	1805833
crmt	799850
nx	1423221
ameh	1083446
boe	1320375
pbf	1534504
trtx	1630472
pdt	855886
myd	879361
glt	41719
rc	1527590
finv	1691445
hio	910068
etj	1395325
cenx	949157
ichr	1652535
exk	1277866
mbin	1629019
ebsb	1600125
bfk	1137393
imtx	1809196
ppr	826020
new	1726189
nsrpf	1536674
vslax	853180
rbcaa	921557
autl	1730463
banc	1169770
inn	1497645
ncbs	1174850
gmre	1533615
ande	821026
pets	1040130
spwh	1132105
ihrt	1400891
mdp	65011
ckh	859598
adtn	926282
calt	1795579
hlit	851310
rig	1451505
cnob	712771
frln	1810031
qtt	1733298
sblk	1386716
mpx	1129155
bit	1562818
tcpc	1370755
ebix	814549
skt	899715
sbe	1777393
cel	1385145
nbb	1478888
ingn	1294133
ccd	1602584
imxi	1683695
clw	1441236
esta	1688757
vbiv	764195
mitk	807863
vsbc	1697884
nesr	1698514
kdmn	1557142
wash	737468
ihc	701869
ulh	1308208
muc	1051004
oyst	1720725
hstm	1095565
cars	1683606
kyn	1293613
ambc	874501
npk	80172
umh	752642
cass	708781
cbay	1042074
eoi	1300391
cmbm	1738177
abst	1071058
scsc	918965
denn	852772
knl	1011570
pcpl	1800347
cown	1466538
uscr	1073429
mmd	1518557
vxrt	72444
hbia	732417
isee	1410939
bbar	913059
flxn	1419600
good	1234006
bfs	907254
abtx	1642081
mvf	835948
aten	1580808
inzy	1693011
hgen	1293310
yorw	108985
stng	1483934
wetf	880631
gsbc	854560
seii	819926
ggn	1313510
hfro	1710680
efc	1411342
tbbk	1295401
fhtx	1822462
atex	1304492
agro	1499505
fusn	1805890
fvti	1626745
bgy	1393299
gern	886744
xent	1271214
xbit	1626878
cir	1091883
fmcb	1085913
egan	1066194
rad	84129
mmrty	1412481
axgn	805928
urgn	1668243
erii	1421517
ctbi	350852
gel	1022321
dbd	28823
pthiy	1520253
hix	1058239
hbnc	706129
mye	69488
axdx	727207
tbi	768899
mgtx	1735438
lbai	846901
glp	1323468
kodk	31235
desp	1703141
arzty	1423210
osw	1758488
hone	1769617
siga	1010086
hwkn	46250
extr	1078271
odt	1717452
capl	1538849
le	799288
duo	1750593
schn	912603
lorl	1006269
prta	1559053
yi	1738906
acco	712034
vrex	1681622
stfc	874977
plya	1692412
ff	1337298
true	1327318
mui	1232860
pten	889900
bmtc	802681
avro	1681087
fixx	1661998
ghy	1554697
mtem	1183765
loco	1606366
nfbk	1493225
usat	896429
algs	1799448
bgb	1546429
mmu	886043
sppi	831547
tig	1801754
obnk	1516912
ctagy	1450009
bcx	1506289
ainv	1278752
radi	1810739
trst	357301
crdf	1213037
msgn	1469372
revg	1687221
ueic	101984
qcrh	906465
opt	1815620
by	1702750
boom	34067
dfp	1559991
uslm	82020
lca	1768012
blx	890541
ghiv	1783398
yin	1661125
fbms	947559
cai	1388430
rlmd	1553643
qtnt	1596946
cgbd	1544206
clar	913277
bcor	1068875
amswa	713425
blw	1233681
asmb	1426800
coe	1659494
utl	755001
dlth	1649744
dnow	1599617
pfbc	1492165
bcov	1313275
gpre	1309402
tars	1819790
ziop	1107421
chef	1517175
jpi	1547994
stro	1382101
hps	1215913
ivr	1437071
lbc	1475348
myn	882150
tcs	1411688
fvac	1801368
eft	1288992
leo	818972
ardx	1437402
pros	1634038
mnrl	1745797
kop	1315257
bme	1314966
gmhi	1758057
mnkd	899460
evn	1074540
jhb	1647933
clne	1368265
mx	1325702
maxn	1796898
iva	1756594
bbsi	902791
res	742278
caf	1368493
chw	1396277
atrs	1016169
cmo	766701
trmd	1655891
mfl	1045126
bkd	1332349
gsat	1366868
etnb	1785173
hyac	1771908
tg	850429
ntst	1798100
fldm	1162194
nssc	69633
mca	888410
mtsc	68709
dmrc	1438231
avk	1219120
mua	901243
mdrpf	1526243
nink	1567388
ircp	1128173
csv	1016281
aeri	1337553
diax	1608742
ufcs	101199
si	1312109
srdx	924717
wow	1701051
altm	1692787
gan	1799332
mqy	890196
bfc	1746109
bpfh	821127
gts	1171662
pbfx	1582568
peix	778164
tshmy	1503526
rnlx	1811115
cac	750686
llnw	1391127
hymc	1718405
dfin	1669811
kndi	1316517
bcel	1532346
sp	1059262
co	1467808
scvl	895447
hpi	1176199
gogl	1029145
vec	1601548
anik	898437
uvsp	102212
eh	1759783
advv	1698519
hvt	216085
igd	1285890
thff	714562
dgii	854775
npacy	1450276
fmbh	700565
amag	792977
cbtx	1473844
zyxi	846475
fsd	1494530
ppt	827773
nltx	1404644
gss	903571
cdmo	704562
cubi	1488813
bysi	1677940
jfr	1276533
sln	1479615
isd	1534880
rex	744187
rigl	1034842
cvm	725363
ifn	917100
wism	1756640
gbab	1495825
sva	1084201
dhil	909108
gthx	1560241
dsu	1051003
amyt	1783010
bomn	1494582
avxl	1314052
fsp	1031316
cco	1334978
vray	1597313
omn	1090061
mirm	1759425
tpco	1593195
ead	1210123
cfb	1458412
dvax	1029142
hsii	1066605
parr	821483
nat	1000177
efr	1258623
gden	1071255
vktx	1607678
ortx	1748907
dske	1642453
merc	1333274
vygr	1640266
trvg	1683825
hpk	1792849
pebo	318300
pmo	900422
mcft	1638290
crnx	1658247
asix	1673985
ello	946394
aegn	353020
apei	1201792
oncr	1671818
jaggf	1333849
wsbf	1569994
pko	1412350
talo	1724965
mux	314203
aosl	1387467
awh	926617
spnv-un	1825024
iiin	764401
thw	1635977
bto	925683
crf	33934
ta	1378453
bzh	915840
alta	1636286
wifi	1169988
smlr	1554859
thbr	1769318
oii	73756
arch	1037676
amrs	1365916
ecom	1169652
avid	896841
hcci	1403431
ktf	839533
htbk	1053352
min	826735
catc	711772
lsf	1650696
hckt	1057379
rfp	1393066
ehi	1228509
chuy	1524931
fbrx	1419041
zixi	855612
ango	1275187
ctt	1341141
sqz	1604477
snpr	1819584
jpdyy	1615026
wuyi	1687065
arow	717538
nex	1688476
apre	1781983
hql	884121
mhn	1038186
dco	30305
frph	844059
viot	1742770
lpg	1596993
orbc	1361983
kos	1509991
asa	1230869
btaq	1815526
irs	933267
cste	1504379
arlp	1086600
bfz	1137391
vet	1293135
eth	896156
gut	1080720
nhf	1356115
oprt	1538716
amtb	1734342
bmrc	1403475
fra	1259708
sgu	1002590
muj	1053988
insw	1679049
deh	1812173
harp	1708493
ruth	1324272
oxlc	1495222
gdyn	1743725
xene	1582313
mrns	1267813
mitfy	1515160
tsc	1380846
dcom	1005409
gprk	1464591
aplt	1697532
orgo	1661181
ebf	33002
wimi	1770088
codx	1692415
apto	882361
vvi	884219
nak	1164771
lind	1512499
pzn	1399249
amot	46129
dba	1383082
alt	1326190
miy	890393
cpsi	1169445
kala	1479419
dpg	1515671
rpt	842183
sprb	1683553
bui	1528988
cnbka	812348
amsc	880807
tile	715787
dgica	800457
avd	5981
swir	1111863
arlo	1736946
sbr	710752
mtl	1302362
idya	1676725
jcap	1622353
awp	1390195
dbi	1319947
erf	1126874
hlx	866829
knop	1564180
fi	1575828
lc	1409970
tgi	1021162
yj	1759614
mgi	1273931
rtto	1646576
afb	1162027
ara	1498068
laws	703604
aciu	1651625
ccap	1633336
clvs	1466301
trne	1754820
gato	1517006
hmtv	1567345
bkrp	1580095
alrs	903419
strl	874238
bq	1815021
vff	1584549
pump	1680247
plce	1041859
cmtl	23197
vhc	1082324
bkt	832327
love	1701758
osmt	1739426
cpf	701347
vhi	59255
uve	891166
gray	1534133
dx	826675
acam	1759008
axu	1364128
mrc	1439095
gpmt	1703644
hawel	46207
bdge	846617
ctso	1175151
hci	1400810
pand	1807901
crcw	1688126
cnsl	1304421
agle	1636282
hcac	1750153
bbdc	1379785
djco	783412
hpf	1189740
smmc	1774155
nvgs	1581804
rnwey	1361369
kbal	55772
surf	1718108
edd	1388141
pmm	844790
bym	1181187
mod	67347
spne	1637761
ubp	1029800
casa	1333835
esgc	1532981
mcr	851170
huiz	1778982
nptn	1227025
ddlx	1643194
stk	1471420
nev	1469392
can	1780652
etb	1308927
kcac	1811414
trvn	1429560
bdsi	1103021
syrs	1556263
wldn	1370450
soac	1798562
ztr	836412
ruby	1709401
crd-a	25475
bxg	778946
glto	1800315
vpg	1487952
evi	65312
flic	740663
hmlp	1603016
dsm	855887
dtil	1357874
tpvg	1580345
gbli	1494904
bcyc	1761612
amal	1823608
cldt	1476045
stcb	1539850
senea	88948
orc	1518621
bmtm	1568385
rgp	1084765
mrus	1651311
usx	923571
srlp	1525287
imux	1280776
ssdt	1673504
trc	96869
bcei	1509589
rpla	1763731
wia	1254370
rmt	912147
mbwm	1042729
newt	1587987
spro	1701108
thcb	1760689
qd	1692705
hffg	1680873
mmt	809173
thr	1489096
flng	1772253
mlr	924822
allt	1365767
tmdx	1756262
krp	1657788
cprx	1369568
athx	1368148
ffic	923139
akba	1517022
nodk	1681206
gldg	1538847
puyi	1750264
alus	1781115
mcbs	1747068
tuwoy	1145678
tei	909112
txmd	25743
mta	1722606
ccbg	726601
ldl	60977
dmyd	1816101
bfst	1624322
prof	1628808
qh	1781193
gbl	1060349
ssti	1351636
wve	1631574
hbt	775215
plm	866028
dmlp	1172358
cutr	1162461
bnft	1576169
dspg	915778
titn	1409171
hexo	1690947
ble	1176194
cue	1645460
hebt	1603993
rrbi	1071236
aef	846676
curi	1776909
ipldp	52485
prvl	1714798
oxfd	1586049
bcli	1137883
tcda	1595585
fnko	1704711
usas	1286973
lxfr	1096056
ffntf	1783875
selb	1453687
pll	1728205
blct	1791278
cresy	1034957
men	844172
vmd	1729149
hoft	1077688
drrx	1082038
legh	1436208
